comparison,dataset,scope,candidate_nmae_pct_fs,reference_nmae_pct_fs,candidate_minus_reference_pct_fs,relative_error_reduction_pct,acc_at_2_gain_percentage_points,acc_at_5_gain_percentage_points,replicates,seed,rows_per_seed,ci95_low_pct_fs,ci95_high_pct_fs,relative_reduction_ci95_low_pct,relative_reduction_ci95_high_pct,groups,source_seed_count
geoprr_minus_resnet18,industrial,perspective_pair,10.602714222423252,25.197807533194204,-14.59509331077095,57.92207632169656,10.692951015531662,30.14336917562724,20000,20261114,2790,-17.66620103661444,-11.428211790535853,51.12857257221439,63.907520975929366,52,3
geoprr_minus_resnet18,industrial,projective_three,10.820634634752798,26.865151631103938,-16.044516996351142,59.72241369289396,11.15093588211868,31.54121863799283,20000,20261115,4185,-19.097047770327237,-12.802742260548072,53.066456694603175,65.51389328324707,52,3
geoprr_minus_efficientnet_b0,industrial,all_conditions,10.85073272807019,13.691356237660731,-2.8406235095905426,20.74756846788382,0.25886101154918295,4.137793707686183,20000,20261107,8370,-4.081243671291433,-1.753806675703283,13.587473183110488,27.65640425753763,52,3
geoprr_minus_efficientnet_b0,industrial,clean,10.950805726539846,12.229215720369194,-1.2784099938293478,10.453736552377647,-5.017921146953403,-4.707287933094389,20000,20261108,1395,-2.7627002345945235,-0.007092487413388665,0.06975721609189,18.843190248221102,52,3
geoprr_minus_efficientnet_b0,industrial,blur_moderate,10.867163757083247,12.187103451979702,-1.3199396948964548,10.830626818729765,-5.543608124253286,-5.017921146953403,20000,20261109,1395,-2.8722712575776006,-0.01609576272924203,0.16688070955626566,19.436710917150236,52,3
geoprr_minus_efficientnet_b0,industrial,blur_severe,10.824522980539648,12.311383579473473,-1.4868605989338244,12.077120246767697,-5.400238948626046,-5.758661887694149,20000,20261110,1395,-3.2625566157140673,-0.043875768270541404,0.4376747644264218,21.606178938704975,52,3
geoprr_minus_efficientnet_b0,industrial,perspective_moderate,10.007257762454906,11.503035881319864,-1.49577811886496,13.003333505148849,2.891278375149342,2.2222222222222254,20000,20261111,1395,-2.5695429515673527,-0.65568745571372,6.251720943923515,20.15110950835279,52,3
geoprr_minus_efficientnet_b0,industrial,perspective_severe,11.198170682391599,17.109952529657768,-5.911781847266169,34.55171390463476,7.909199522102746,20.621266427718048,20000,20261112,1395,-7.586545809810385,-4.362485503790629,25.677850913330204,43.29583496988654,52,3
geoprr_minus_efficientnet_b0,industrial,combined_severe,11.256475459411886,16.807446263164387,-5.550970803752501,33.0268543884513,6.714456391875748,17.46714456391876,20000,20261113,1395,-7.348133670455149,-3.9103941884530684,23.743107411422574,42.090925392318404,52,3
geoprr_minus_efficientnet_b0,industrial,perspective_pair,10.602714222423252,14.306494205488814,-3.703779983065562,25.88880217520078,5.400238948626044,11.421744324970124,20000,20261114,2790,-4.79168762619255,-2.7252467620549172,18.926562531983578,33.115932197516976,52,3
geoprr_minus_efficientnet_b0,industrial,projective_three,10.820634634752798,15.140144891380675,-4.319510256627877,28.53017779959944,5.838311429709283,13.436877737953001,20000,20261115,4185,-5.59837789875128,-3.1536384863991063,20.926115772810395,36.381616778237586,52,3
geoprr_minus_mobilenet_v3_large,industrial,all_conditions,10.85073272807019,16.437110517420265,-5.586377789350075,33.98637359911621,2.2700119474313,11.804062126642773,20000,20261107,8370,-7.357114535124766,-3.937067815910888,26.750161718770347,40.899442328403985,52,3
geoprr_minus_mobilenet_v3_large,industrial,clean,10.950805726539846,14.776480054333806,-3.825674327793961,25.890295345892785,-1.9832735961768182,3.9904420549581876,20000,20261108,1395,-6.654406514239495,-1.3726354722050056,12.06538987038048,36.474338961803454,52,3
geoprr_minus_mobilenet_v3_large,industrial,blur_moderate,10.867163757083247,14.694191360288597,-3.827027603205349,26.044492747984638,-2.317801672640379,3.7992831541218686,20000,20261109,1395,-6.664945511560322,-1.3262205275553385,11.933322333611603,37.04653973111655,52,3
geoprr_minus_mobilenet_v3_large,industrial,blur_severe,10.824522980539648,14.58534216670995,-3.7608191861703015,25.784922583126747,-2.270011947431305,3.249701314217446,20000,20261110,1395,-6.617265207043521,-1.2900159994659892,11.654264761957506,36.7016695598979,52,3
geoprr_minus_mobilenet_v3_large,industrial,perspective_moderate,10.007257762454906,15.14837788356116,-5.141120121106255,33.93842007787076,2.413381123058542,9.151732377538835,20000,20261111,1395,-7.222370864892308,-3.112849444502214,24.437041383544873,42.17631126002713,52,3
geoprr_minus_mobilenet_v3_large,industrial,perspective_severe,11.198170682391599,19.09310229490812,-7.894931612516522,41.34965334901074,9.295101553166067,25.543608124253293,20000,20261112,1395,-9.416966588736555,-6.2366120043911755,32.83592875642242,49.565472164148346,52,3
geoprr_minus_mobilenet_v3_large,industrial,combined_severe,11.256475459411886,20.32516934471995,-9.068693885308061,44.61804834931876,8.482676224611708,25.08960573476703,20000,20261113,1395,-10.912559235311152,-7.10038874760468,35.83615349554917,52.73670306268209,52,3
geoprr_minus_mobilenet_v3_large,industrial,perspective_pair,10.602714222423252,17.120740089234634,-6.5180258668113815,38.07093520980356,5.854241338112305,17.34767025089606,20000,20261114,2790,-8.038499525361672,-5.004047298643675,30.693792701967737,45.19931288668752,52,3
geoprr_minus_mobilenet_v3_large,industrial,projective_three,10.820634634752798,18.18888317439641,-7.368248539643611,40.50962595666967,6.730386300278777,19.92831541218638,20000,20261115,4185,-8.845704275273103,-5.801450521524455,33.034631675078174,47.77433455815085,52,3
geoprr_minus_yolo,industrial,all_conditions,10.85073272807019,32.69751352784665,-21.84678079977646,66.81480774117816,-3.6638789326961407,9.40661091198725,20000,20261107,8370,-23.725203586287467,-20.02078126817866,61.50669791374088,71.95036514473377,52,3
geoprr_minus_yolo,industrial,clean,10.950805726539846,16.741515576188416,-5.790709849648569,34.58892251000704,-15.770609318996407,-8.578255675029872,20000,20261108,1395,-8.003006377203448,-3.8699914091502943,26.84533014050457,42.828553916689934,52,3
geoprr_minus_yolo,industrial,blur_moderate,10.867163757083247,16.379301028729966,-5.512137271646717,33.653067746775044,-15.507765830346473,-9.008363201911601,20000,20261109,1395,-7.577588034663038,-3.744085379592112,25.48183179222466,42.45354271910157,52,3
geoprr_minus_yolo,industrial,blur_severe,10.824522980539648,14.251252131738369,-3.4267291511987192,24.04510929651714,-16.5352449223417,-13.142174432497011,20000,20261110,1395,-5.257334290682929,-1.7671182548983715,13.096516837493498,34.79575118042191,52,3
geoprr_minus_yolo,industrial,perspective_moderate,10.007257762454906,30.325081320058477,-20.317823557603575,67.00006289567435,1.5531660692951004,16.320191158900844,20000,20261111,1395,-24.419387364119206,-16.365194874617977,61.940444819469576,71.80431240916191,52,3
geoprr_minus_yolo,industrial,perspective_severe,11.198170682391599,57.21949030584849,-46.02131962345688,80.42944698994108,12.87933094384707,36.583034647550775,20000,20261112,1395,-49.70225658713472,-42.048088172684416,76.33015011026086,84.11656462620992,52,3
geoprr_minus_yolo,industrial,combined_severe,11.256475459411886,61.2684408045162,-50.011965345104315,81.62761233743988,11.397849462365592,34.2652329749104,20000,20261113,1395,-53.356659200466375,-46.507269209205326,77.86220450173754,85.0178237781712,52,3
geoprr_minus_yolo,industrial,perspective_pair,10.602714222423252,43.772285812953484,-33.169571590530225,75.77756330174194,7.216248506571087,26.4516129032258,20000,20261114,2790,-36.44073106648561,-29.691972595147565,71.46188029278805,79.79436509334687,52,3
geoprr_minus_yolo,industrial,projective_three,10.820634634752798,49.60433747680771,-38.783702842054915,78.1861119709301,8.610115491835927,29.05615292712067,20000,20261115,4185,-41.82036865058979,-35.55903543303109,74.12244908722253,81.92129423655297,52,3
geoprr_minus_vdn,industrial,all_conditions,10.85073272807019,33.051908245997346,-22.201175517927158,67.17063157954205,-6.766228594185586,8.649940262843486,20000,20261107,8370,-24.63767952690904,-20.030423718368528,61.29424429439415,72.81173951733568,52,3
geoprr_minus_vdn,industrial,clean,10.950805726539846,24.127495835610393,-13.176690109070549,54.61275467146795,-9.701314217443244,2.962962962962962,20000,20261108,1395,-16.110601251272175,-10.442863899585067,46.90524907196536,62.00452614151204,52,3
geoprr_minus_vdn,industrial,blur_moderate,10.867163757083247,23.936134178176115,-13.068970421092867,54.59933639997959,-9.60573476702509,2.6762246117084887,20000,20261109,1395,-15.774384014015286,-10.565076600720214,47.47541135365777,62.07713280988385,52,3
geoprr_minus_vdn,industrial,blur_severe,10.824522980539648,23.025528027469065,-12.201005046929415,52.989034746016785,-9.892473118279568,-0.02389486260453988,20000,20261110,1395,-15.364837589550216,-9.253807268466964,44.15274943092341,61.24672061011455,52,3
geoprr_minus_vdn,industrial,perspective_moderate,10.007257762454906,25.368248269976657,-15.360990507521752,60.55203474849896,-12.688172043010754,4.181600955794506,20000,20261111,1395,-19.082350571698726,-12.1310166365874,53.57055704198591,67.17128494466978,52,3
geoprr_minus_vdn,industrial,perspective_severe,11.198170682391599,48.963971553976435,-37.76580087158484,77.12977455260739,1.6965352449223396,22.270011947431303,20000,20261112,1395,-41.5462730936135,-34.101831600565085,71.89078800291192,81.74943876290922,52,3
geoprr_minus_vdn,industrial,combined_severe,11.256475459411886,52.8900716107754,-41.63359615136352,78.71722401465121,-0.40621266427717795,19.83273596176822,20000,20261113,1395,-44.73880264769667,-38.595752939036686,74.15628721915398,82.95740073299302,52,3
geoprr_minus_vdn,industrial,perspective_pair,10.602714222423252,37.166109911976534,-26.563395689553282,71.47209044063393,-5.4958183990442055,13.225806451612899,20000,20261114,2790,-29.625852704721105,-23.767913628567985,65.89229792632895,76.65422833985343,52,3
geoprr_minus_vdn,industrial,projective_three,10.820634634752798,42.40743047824282,-31.58679584349003,74.48410688239096,-3.79928315412186,15.428116288331339,20000,20261115,4185,-34.374518766579925,-29.013891585523627,69.43467294092551,79.31939254480437,52,3
geoprr_minus_deeplab,industrial,all_conditions,10.85073272807019,39.475250675254394,-28.624517947184202,72.51256789390797,-4.651533253683793,9.860613301473514,20000,20261107,8370,-30.7607384098478,-26.737599483226514,66.82283034137075,77.74335880337969,52,3
geoprr_minus_deeplab,industrial,clean,10.950805726539846,16.071023114885936,-5.120217388346089,31.85993419176555,-16.105137395459977,-8.578255675029872,20000,20261108,1395,-7.934883618544312,-2.906156243005211,19.56134330863639,44.650883834763704,52,3
geoprr_minus_deeplab,industrial,blur_moderate,10.867163757083247,15.982305037989953,-5.1151412809067045,32.00502849087168,-15.507765830346473,-8.291517323775393,20000,20261109,1395,-7.9319760272600055,-2.822286084046483,18.993504147229984,44.98612504008622,52,3
geoprr_minus_deeplab,industrial,blur_severe,10.824522980539648,15.733139662114729,-4.90861668157508,31.199218890778607,-15.244922341696535,-9.605734767025087,20000,20261110,1395,-7.7280607483915755,-2.513682667502541,17.02427733940059,44.89217786022352,52,3
geoprr_minus_deeplab,industrial,perspective_moderate,10.007257762454906,38.012190787622494,-28.00493302516759,73.67355694291248,-3.0824372759856637,15.197132616487458,20000,20261111,1395,-31.259045916176103,-25.056436401871075,67.61572242645404,79.30722331932618,52,3
geoprr_minus_deeplab,industrial,perspective_severe,11.198170682391599,74.06134857950748,-62.86317789711588,84.8798720288357,11.278375149342889,35.6989247311828,20000,20261112,1395,-66.0851981058156,-59.51207151526645,81.42120979016542,87.92145878124862,52,3
geoprr_minus_deeplab,industrial,combined_severe,11.256475459411886,76.99149686940574,-65.73502140999385,85.37958616585244,10.752688172043012,34.743130227001195,20000,20261113,1395,-68.50239032548315,-62.83168594627359,82.1354586343994,88.2855409658583,52,3
geoprr_minus_deeplab,industrial,perspective_pair,10.602714222423252,56.036769683565005,-45.434055461141746,81.07900529902794,4.0979689366786145,25.448028673835122,20000,20261114,2790,-47.87808940385299,-42.992864373966185,76.79632833259386,84.9536205357971,52,3
geoprr_minus_deeplab,industrial,projective_three,10.820634634752798,63.02167874551191,-52.201044110759106,82.83029768463064,6.316208681800083,28.546395858223818,20000,20261115,4185,-54.511539409942884,-49.873253801423644,79.07132038031958,86.30111998861733,52,3
resnet18_sarn_minus_raw,industrial,all_conditions,18.884608221718484,22.02014447584967,-3.1355362541311855,14.239399099175062,3.2656312226204687,7.686180804460377,20000,20261107,8370,-3.9808983481316504,-2.254422695114597,9.155708189552417,20.65953809703697,52,3
resnet18_sarn_minus_raw,industrial,clean,17.0253763649807,17.0253763649807,0.0,0.0,0.0,0.0,20000,20261108,1395,0.0,0.0,0.0,0.0,52,3
resnet18_sarn_minus_raw,industrial,blur_moderate,17.02504840471708,17.02504840471708,0.0,0.0,0.0,0.0,20000,20261109,1395,0.0,0.0,0.0,0.0,52,3
resnet18_sarn_minus_raw,industrial,blur_severe,17.474987192088413,17.474987192088413,0.0,0.0,0.0,0.0,20000,20261110,1395,0.0,0.0,0.0,0.0,52,3
resnet18_sarn_minus_raw,industrial,perspective_moderate,18.636186987191607,21.682767770044215,-3.046580782852609,14.050700607796054,4.6356033452807655,9.223416965352444,20000,20261111,1395,-4.057449371103384,-2.046783207695786,9.194426658201373,19.518236560773843,52,3
resnet18_sarn_minus_raw,industrial,perspective_severe,20.36512792151153,28.71284729634419,-8.347719374832662,29.07311590758023,8.100358422939069,20.597371565113498,20000,20261112,1395,-10.633639145388933,-5.894422319639724,20.07162717341211,38.79376113419756,52,3
resnet18_sarn_minus_raw,industrial,combined_severe,22.7809224598216,30.1998398269234,-7.418917367101802,24.566081838910208,6.857825567502987,16.296296296296298,20000,20261113,1395,-9.567164607358379,-5.078268923422002,16.145252677407505,33.8246571843388,52,3
resnet18_sarn_minus_raw,industrial,perspective_pair,19.50065745435157,25.197807533194204,-5.697150078842636,22.609705512424142,6.367980884109915,14.910394265232979,20000,20261114,2790,-7.201291363646467,-4.086555208668043,15.339707934986272,30.795962313839347,52,3
resnet18_sarn_minus_raw,industrial,projective_three,20.594079122841578,26.865151631103938,-6.271072508262362,23.342777269128977,6.531262445240942,15.372361608920748,20000,20261115,4185,-7.969990519418447,-4.459529626177713,15.724559543237005,31.87103662522697,52,3
efficientnet_b0_sarn_minus_raw,industrial,all_conditions,11.649130762029907,13.691356237660731,-2.042225475630824,14.916166376660966,5.153325368379133,10.051772202309845,20000,20261107,8370,-2.620206986140258,-1.4390505941822416,9.127504631584664,21.365060431636675,52,3
efficientnet_b0_sarn_minus_raw,industrial,clean,12.229215720369194,12.229215720369194,0.0,0.0,0.0,0.0,20000,20261108,1395,0.0,0.0,0.0,0.0,52,3
efficientnet_b0_sarn_minus_raw,industrial,blur_moderate,12.187103451979702,12.187103451979702,0.0,0.0,0.0,0.0,20000,20261109,1395,0.0,0.0,0.0,0.0,52,3
efficientnet_b0_sarn_minus_raw,industrial,blur_severe,12.311383579473473,12.311383579473473,0.0,0.0,0.0,0.0,20000,20261110,1395,0.0,0.0,0.0,0.0,52,3
efficientnet_b0_sarn_minus_raw,industrial,perspective_moderate,10.553563168272762,11.503035881319864,-0.9494727130471031,8.254105462619492,8.028673835125447,8.052568697729983,20000,20261111,1395,-1.604272722093757,-0.15374129693478014,1.1985305600095686,14.731563569090602,52,3
efficientnet_b0_sarn_minus_raw,industrial,perspective_severe,11.662273621066324,17.109952529657768,-5.447678908591444,31.83924034358737,11.087216248506575,25.471923536439668,20000,20261112,1395,-7.109255309866261,-3.6570060640590722,20.552933998715698,42.43429487857907,52,3
efficientnet_b0_sarn_minus_raw,industrial,combined_severe,10.95124503101799,16.807446263164387,-5.856201232146399,34.84289725192216,11.804062126642773,26.786140979689364,20000,20261113,1395,-7.533294300328582,-4.198412433337074,24.530190950734305,44.757853833188854,52,3
efficientnet_b0_sarn_minus_raw,industrial,perspective_pair,11.107918394669543,14.306494205488814,-3.198575810819272,22.3575095678724,9.557945041816012,16.76224611708482,20000,20261114,2790,-4.199008495688391,-2.0632864825616712,13.165127298464524,31.535199171619524,52,3
efficientnet_b0_sarn_minus_raw,industrial,projective_three,11.055693940119024,15.140144891380675,-4.08445095126165,26.977621288069308,10.306650736758263,20.10354440461966,20000,20261115,4185,-5.2490445509620836,-2.876599072072986,17.657613037615235,36.31325129288185,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,all_conditions,15.35842809483613,16.437110517420265,-1.0786824225841345,6.562482021648104,3.8072481083233773,7.427319792911197,20000,20261107,8370,-2.1303149199192384,0.13587966467391907,-0.6967748696835145,15.52060938084067,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,clean,14.776480054333806,14.776480054333806,0.0,0.0,0.0,0.0,20000,20261108,1395,0.0,0.0,0.0,0.0,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,blur_moderate,14.694191360288597,14.694191360288597,0.0,0.0,0.0,0.0,20000,20261109,1395,0.0,0.0,0.0,0.0,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,blur_severe,14.58534216670995,14.58534216670995,0.0,0.0,0.0,0.0,20000,20261110,1395,0.0,0.0,0.0,0.0,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,perspective_moderate,15.37243933175271,15.14837788356116,0.22406144819155094,-1.4791118224922273,4.133811230585424,3.632019115890084,20000,20261111,1395,-0.93125773467425,1.6316002353054768,-9.63628823017933,7.238524185513117,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,perspective_severe,16.41750294066251,19.09310229490812,-2.6755993542456116,14.013434343559549,9.988052568697729,20.16726403823179,20000,20261112,1395,-5.382373271638767,0.41785041261746364,-2.0779423605587497,30.124675917846464,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,combined_severe,16.304612715269208,20.32516934471995,-4.020556629450739,19.781171616634992,8.721624850657108,20.76463560334528,20000,20261113,1395,-6.76405473145329,-1.0137979550936156,4.889509267718282,34.92213016684074,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,perspective_pair,15.89497113620761,17.120740089234634,-1.2257689530270233,7.159555875728618,7.06093189964158,11.899641577060931,20000,20261114,2790,-3.1105922919317464,0.9634327378460821,-5.140190839343365,20.46421988633283,52,3
mobilenet_v3_large_sarn_minus_raw,industrial,projective_three,16.031518329228145,18.18888317439641,-2.1573648451682637,11.8608978049025,7.614496216646753,14.854639585822385,20000,20261115,4185,-4.278206239281533,0.277518623995653,-1.390479132536321,25.95075855537572,52,3
vdn_annotation_minus_automatic,syncg,all_conditions,1.4825915322582461,5.0128777196393175,-3.530286187381071,70.42434275925405,10.21805555555556,13.306944444444458,20000,20260907,24000,-3.7035140659340597,-3.355643168510484,69.13321702861367,71.62773492813871,145,3
vdn_annotation_minus_automatic,syncg,clean,0.8801076207448738,0.9476681806384113,-0.06756055989353746,7.129136682422348,1.1166666666666547,0.18333333333333535,20000,20260908,4000,-0.0947386802358169,-0.04654661413541022,4.992576196004757,9.744704279581315,145,3
vdn_annotation_minus_automatic,syncg,blur_moderate,0.8854453223938219,0.9636657653232966,-0.07822044292947472,8.116968117387966,1.0250000000000092,0.2750000000000141,20000,20260909,4000,-0.1212325847579623,-0.0487893743192025,5.252450109135227,11.841847486557194,145,3
vdn_annotation_minus_automatic,syncg,blur_severe,1.0915945187118339,1.2537386327453792,-0.16214411403354528,12.932848186905554,1.7250000000000099,0.5333333333333301,20000,20260910,4000,-0.23614277969925998,-0.10382631659414325,8.650708773116312,17.859372296221558,145,3
vdn_annotation_minus_automatic,syncg,perspective_moderate,0.8808381846647726,1.3085470357547673,-0.42770885108999457,32.68578349904656,11.24166666666665,1.1083333333333334,20000,20260911,4000,-0.47527013597816137,-0.38639574392549325,30.13208490467871,35.42187660503294,145,3
vdn_annotation_minus_automatic,syncg,perspective_severe,2.5067436376705925,10.463477234898612,-7.956733597228019,76.042919754153,21.808333333333334,36.658333333333324,20000,20260912,4000,-8.409380321654474,-7.505215208178924,74.69621283952759,77.28853420048138,145,3
vdn_annotation_minus_automatic,syncg,combined_severe,2.6508199093635816,15.140169468475436,-12.489349559111854,82.49147795285207,24.39166666666667,41.083333333333336,20000,20260913,4000,-13.141429726115154,-11.846043218194534,81.49216118488495,83.4232393386534,145,3
vdn_annotation_minus_automatic,syncg,perspective_pair,1.6937909111676825,5.88601213532669,-4.192221224159008,71.22345533401331,16.52499999999999,18.88333333333333,20000,20260914,8000,-4.42407100165278,-3.964565033455037,69.73888000415046,72.6291269385189,145,3
vdn_annotation_minus_automatic,syncg,projective_three,2.0128005772329822,8.970731246376273,-6.957930669143292,77.56258077571935,19.147222222222222,26.283333333333346,20000,20260915,12000,-7.295498976584934,-6.612484930687332,76.42764256444063,78.61249916245636,145,3
vdn_annotation_minus_automatic,rf100,all_conditions,13.826928028317026,19.697148402856396,-5.87022037453937,29.80238689620725,10.080941869021338,11.147902869757164,20000,20261007,906,-6.781140698356134,-4.901926923574811,23.827482651504397,39.42204884604028,35,3
vdn_annotation_minus_automatic,rf100,clean,13.507880201298928,14.526357766534417,-1.0184775652354898,7.011238340706724,9.713024282560712,7.064017660044152,20000,20261008,151,-1.7624199423333113,-0.3860144730932364,2.8364460868306667,12.266901146775348,35,3
vdn_annotation_minus_automatic,rf100,blur_moderate,13.68952349507498,14.686606509811032,-0.9970830147360527,6.78906331472812,9.713024282560706,6.8432671081677725,20000,20261009,151,-2.1192882574189142,0.06661020609465362,-0.4822982094346228,14.080734447388002,35,3
vdn_annotation_minus_automatic,rf100,blur_severe,16.520517256261826,17.09859536409794,-0.5780781078361164,3.380851441457651,8.609271523178801,6.181015452538629,20000,20261010,151,-1.144172526736995,-0.07431193683544456,0.42581348984011863,6.971857855263844,35,3
vdn_annotation_minus_automatic,rf100,perspective_moderate,9.624105516161094,11.988823453141478,-2.3647179369803846,19.724353655076538,15.894039735099335,10.596026490066224,20000,20261011,151,-4.052756255245889,-1.2049594344495917,13.28728211146661,30.92726185494516,35,3
vdn_annotation_minus_automatic,rf100,perspective_severe,13.01769713130336,25.52629144413147,-12.50859431282811,49.002787342631606,10.154525386313463,20.750551876379696,20000,20261012,151,-15.186777307560146,-10.098041850474129,39.9518083859957,58.32672633811463,35,3
vdn_annotation_minus_automatic,rf100,combined_severe,16.60184456980196,34.35621587942206,-17.7543713096201,51.67731909687478,6.401766004415011,15.45253863134658,20000,20261013,151,-21.11840705638041,-14.005691515890275,41.91186908945514,63.687463964000486,35,3
vdn_annotation_minus_automatic,rf100,perspective_pair,11.320901323732226,18.757557448636476,-7.436656124904249,39.64618605203757,13.024282560706402,15.67328918322296,20000,20261014,302,-9.064454064383575,-6.049513323961424,32.09281949449163,49.629929077862656,35,3
vdn_annotation_minus_automatic,rf100,projective_three,13.081215739088803,23.957110258898336,-10.875894519809535,45.39735553360374,10.816777041942599,15.599705665930824,20000,20261015,453,-12.592411728000638,-9.116759212944293,37.00880958820998,56.26188014371041,35,3
deeplab_annotation_minus_automatic,syncg,all_conditions,2.9472520959284756,10.275702103896574,-7.328450007968098,71.31824116611098,10.587500000000006,13.380555555555551,20000,20260907,24000,-7.576698699609725,-7.07771245085204,70.05518571114663,72.5538835386559,145,3
deeplab_annotation_minus_automatic,syncg,clean,0.1718263239178168,0.45939670514580055,-0.28757038122798373,62.597397414227515,1.2666666666666604,0.14166666666666217,20000,20260908,4000,-0.3189929771935157,-0.26192326544156386,55.13915754162822,69.87705806729996,145,3
deeplab_annotation_minus_automatic,syncg,blur_moderate,0.16496001580154998,0.4583954911528957,-0.29343547535134573,64.0136041943466,1.3416666666666632,0.13333333333334085,20000,20260909,4000,-0.3376186178764512,-0.2618016194137798,56.16809464523408,71.42884989148058,145,3
deeplab_annotation_minus_automatic,syncg,blur_severe,0.16138756956564135,0.5747547965343403,-0.4133672269686989,71.92062240475816,2.416666666666667,0.24166666666667336,20000,20260910,4000,-0.48750391893111594,-0.3531728824871834,64.57086704231442,78.36856013935548,145,3
deeplab_annotation_minus_automatic,syncg,perspective_moderate,1.083329618090702,1.9284211216895188,-0.8450915035988169,43.8229748727508,27.19166666666667,2.9416666666666647,20000,20260911,4000,-0.9256904039988758,-0.7739353607175099,40.39965883665885,47.29249835612385,145,3
deeplab_annotation_minus_automatic,syncg,perspective_severe,7.815488657521952,25.979116303141677,-18.163627645619723,69.91626440897522,14.041666666666671,36.19166666666666,20000,20260912,4000,-18.892985143217572,-17.424272243339853,68.3927120472293,71.39752280776914,145,3
deeplab_annotation_minus_automatic,syncg,combined_severe,8.286520390673193,32.25412820571521,-23.96760781504202,74.308651786146,17.266666666666666,40.633333333333326,20000,20260913,4000,-24.816795235307875,-23.084437537897383,73.02080937642891,75.53867035541887,145,3
deeplab_annotation_minus_automatic,syncg,perspective_pair,4.4494091378063265,13.953768712415599,-9.504359574609273,68.1132084850497,20.61666666666667,19.566666666666656,20000,20260914,8000,-9.875598626943631,-9.120853827438827,66.55985590611012,69.56146350611242,145,3
deeplab_annotation_minus_automatic,syncg,projective_three,5.728446222095282,20.05388854351547,-14.325442321420187,71.43473591336176,19.499999999999996,26.588888888888885,20000,20260915,12000,-14.813014800054964,-13.819655338889445,70.1383823958404,72.66666519549263,145,3
deeplab_annotation_minus_automatic,rf100,all_conditions,23.799304938784484,30.404008264419748,-6.604703325635261,21.723133569084073,29.065489330389997,20.198675496688743,20000,20261007,906,-12.132476338916732,-1.030533767952717,2.8574677161076405,41.218061685353106,35,3
deeplab_annotation_minus_automatic,rf100,clean,15.78409036265035,16.62477038567119,-0.84068002302084,5.0567917842968715,35.76158940397351,12.58278145695364,20000,20261008,151,-6.898450194152166,6.899739323398908,-29.268175296595576,48.682813596482895,35,3
deeplab_annotation_minus_automatic,rf100,blur_moderate,15.971501666042156,17.051864510648105,-1.0803628446059477,6.335746122843696,38.189845474613676,14.128035320088294,20000,20261009,151,-7.380680160008789,6.719578074207983,-28.08573111203545,49.43947302944339,35,3
deeplab_annotation_minus_automatic,rf100,blur_severe,17.148276658772023,18.278720771310173,-1.130444112538151,6.184481543765733,36.64459161147902,15.2317880794702,20000,20261010,151,-8.543688263910154,8.033640176589337,-32.40548299912365,50.55409871728211,35,3
deeplab_annotation_minus_automatic,rf100,perspective_moderate,19.079771228752957,22.711996501634406,-3.632225272881451,15.992540649696153,38.18984547461369,20.750551876379685,20000,20261011,151,-7.954063501208498,-0.5627670764029366,2.7502914907745746,34.618428522292255,35,3
deeplab_annotation_minus_automatic,rf100,perspective_severe,36.08410061062725,51.689375433383454,-15.605274822756204,30.190488261689413,13.465783664459158,29.139072847682122,20000,20261012,151,-23.83190338357577,-9.970808213215907,19.571223911929135,44.99459005829299,35,3
deeplab_annotation_minus_automatic,rf100,combined_severe,38.72808910586219,56.06732198387113,-17.339232878008943,30.925737603442006,12.141280353200882,29.3598233995585,20000,20261013,151,-23.798925300890065,-11.49101566487959,20.144015640888043,42.73908912381241,35,3
deeplab_annotation_minus_automatic,rf100,perspective_pair,27.581935919690103,37.20068596750893,-9.61875004781883,25.856378175982677,25.82781456953642,24.944812362030905,20000,20261014,302,-15.170897851657104,-5.703318899414612,15.355887857771352,40.21453756525995,35,3
deeplab_annotation_minus_automatic,rf100,projective_three,31.2973203150808,43.48956463962966,-12.192244324548863,28.034873251958786,21.265636497424577,26.416482707873453,20000,20261015,453,-17.525338989074363,-8.168975913669764,18.258342101219473,40.37564239034908,35,3
geoprr_no_geometry_fusion_minus_full,syncg,all_conditions,1.3452178036630342,0.8726076663887843,0.47261013727425,-54.16066755751855,-10.499999999999998,-2.1055555555555494,20000,20260907,24000,0.44934458351280365,0.49658877701404974,-58.08193016578689,-50.350454165861315,145,3
geoprr_no_geometry_fusion_minus_full,syncg,clean,0.6792956945192179,0.6803549756196825,-0.0010592811004645625,0.15569535586915428,0.03333333333332966,0.008333333333343518,20000,20260908,4000,-0.002077391184025024,-6.243662735504327e-06,0.0008857897946809227,0.30740823536357564,145,3
geoprr_no_geometry_fusion_minus_full,syncg,blur_moderate,0.681455220753717,0.6819986990337821,-0.0005434782800650163,0.07968904938308331,0.016666666666675933,-0.016666666666675933,20000,20260909,4000,-0.0015449328386903777,0.0004981294500480788,-0.07236224817429379,0.227498856681605,145,3
